         2717892 function calls (2667351 primitive calls) in 12.839 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/keras/metrics.py:3131(BinaryCrossentropy)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/setuptools/_vendor/packaging/_manylinux.py:69(_GLibCVersion)
        1    0.000    0.000    0.000    0.000 <attrs generated init attr.validators._DeepMapping>:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/keras/src/utils/dtype_utils.py:6(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/keras/layers/convolutional.py:3092(Cropping2D)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/keras/metrics.py:2647(SquaredHinge)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/framework/tensor_util.py:1117(IsTensorLike)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/keras/layers/pooling.py:909(GlobalAveragePooling1D)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/feature_column/feature_column_v2.py:1962(FeatureTransformationCache)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/framework/c_api_util.py:77(ScopedTFStatus)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/autograph/pyct/error_utils.py:150(ErrorMetadataBase)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/eager/monitoring.py:256(StringGaugeCell)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/optree/integration/__init__.py:28(_LazyModule)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/framework/tensor.py:1418(_BoundedTensorSpecCodec)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/framework/test_combinations.py:58(TestCombination)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/ops/lookup_ops.py:475(HashTable)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/pandas/io/json/_json.py:290(FrameWriter)
        1    0.000    0.000    0.000    0.000 {method 'SetInParent' of 'google.protobuf.pyext._message.CMessage' objects}
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/keras/callbacks.py:2709(CSVLogger)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/ml_dtypes/_finfo.py:35(_Bfloat16MachArLike)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/profiler/trace.py:126(trace_wrapper)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/keras/src/callbacks/terminate_on_nan.py:8(TerminateOnNaN)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/keras/layers/convolutional.py:2535(UpSampling2D)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/urllib3/exceptions.py:18(HTTPError)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tblib/__init__.py:73(Frame)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/keras/src/ops/numpy.py:1881(Diff)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/google/protobuf/internal/type_checkers.py:114(__init__)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/pandas/core/resample.py:1810(DatetimeIndexResamplerGroupby)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/util/decorator_utils.py:156(_CachedClassProperty)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/rich/pager.py:17(SystemPager)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/keras/engine/training_utils.py:121(RespectCompiledTrainableState)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/keras/src/optimizers/schedules/learning_rate_schedule.py:572(CosineDecay)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/pandas/io/sql.py:1477(SQLAlchemyEngine)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/typing_extensions.py:141(_Sentinel)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/urllib3/exceptions.py:286(ProxySchemeUnknown)
        6    0.000    0.000    0.000    0.000 {method 'isdigit' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/encodings/raw_unicode_escape.py:13(Codec)
        4    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/numexpr/expressions.py:226(gen_reduce_axis_func)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/xml/sax/xmlreader.py:340(AttributesNSImpl)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/pandas/core/arrays/sparse/accessor.py:26(BaseAccessor)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/eager/monitoring.py:399(Buckets)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/autograph/pyct/static_analysis/reaching_definitions.py:55(_NodeState)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/pyarrow/_compute_docstrings.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/keras/callbacks.py:1134(History)
        2    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/sysconfig.py:629(get_config_vars)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/dtensor/python/input_util.py:88(TFDataServiceConfig)
        3    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/pandas/core/computation/expr.py:269(disallow)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/setuptools/_vendor/jaraco/functools.py:191(_special_method_cache)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/keras/optimizer_v2/learning_rate_schedule.py:96(ExponentialDecay)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/distribute/distribute_lib.py:979(RunOptions)
        2    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/google/protobuf/internal/encoder.py:124(_SimpleSizer)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/ops/lookup_ops.py:938(StrongHashSpec)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/keras/metrics.py:738(BinaryAccuracy)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/keras/initializers/initializers_v2.py:769(LecunUniform)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/training/sync_replicas_optimizer.py:445(_SyncReplicasOptimizerHook)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/saved_model/model_utils/export_output.py:416(EvalOutput)
        2    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/util/deprecation.py:697(silence)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/xml/sax/handler.py:345(LexicalHandler)
        2    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/numpy/core/arrayprint.py:493(_recursive_guard)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/numpy/core/_ufunc_config.py:360(_unspecified)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/framework/device_spec.py:335(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/setuptools/_vendor/packaging/utils.py:21(InvalidSdistFilename)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/distribute/multi_worker_test_base.py:558(SingleWorkerTestBaseEager)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/ops/numpy_ops/np_utils.py:268(Link)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/framework/convert_to_constants.py:596(_Case)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/numpy/ma/extras.py:319(_fromnxfunction_allargs)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/keras/src/layers/rnn/conv_lstm3d.py:5(ConvLSTM3D)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/tarfile.py:724(AbsolutePathError)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/training/basic_session_run_hooks.py:994(FeedFnHook)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/training/monitored_session.py:1347(_CoordinatedSession)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/pandas/core/window/online.py:89(EWMMeanState)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/tarfile.py:708(ExFileObject)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/chardet/euckrfreq.py:1(<module>)
        5    0.000    0.000    0.000    0.000 <attrs generated init attr.validators._IsCallableValidator>:1(__init__)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/absl/testing/parameterized.py:642(TestCase)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/saved_model/nested_structure_coder.py:125(_ListCodec)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/data/experimental/ops/distribute.py:171(_RemoteDataset)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/urllib3/exceptions.py:85(MaxRetryError)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/keras/src/metrics/confusion_metrics.py:166(TrueNegatives)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/pandas/_typing.py:251(WriteBuffer)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/util/protobuf/compare.py:361(ProtoAssertions)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/keras/src/initializers/random_initializers.py:308(GlorotUniform)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/__init__.py:491(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/chardet/mbcsgroupprober.py:41(MBCSGroupProber)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/eager/polymorphic_function/transform.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/distribute/multi_process_runner.py:1084(SubprocessTimeoutError)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/pandas/core/computation/ops.py:549(UnaryOp)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/google/protobuf/descriptor.py:113(DescriptorBase)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/keras/src/saving/serialization_lib.py:40(SafeModeScope)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/training/monitored_session.py:957(MonitoredSession)
        3    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/keras/src/backend/config.py:74(epsilon)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/pandas/util/_decorators.py:455(Appender)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/keras/src/layers/pooling/max_pooling2d.py:5(MaxPooling2D)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/keras/src/optimizers/schedules/learning_rate_schedule.py:187(PiecewiseConstantDecay)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/keras/src/ops/nn.py:573(LogSoftmax)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/scipy/sparse/linalg/_interface.py:667(_SumLinearOperator)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/absl/logging/__init__.py:255(_LoggerLevelsSerializer)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/email/_header_value_parser.py:212(Token)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/keras/src/utils/dtype_utils.py:7(<dictcomp>)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/keras/src/legacy/layers.py:141(RandomWidth)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/trackable/data_structures.py:160(_UntrackableError)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/urllib3/exceptions.py:247(IncompleteRead)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/training/server_lib.py:495(ClusterDeviceFilters)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/keras/metrics.py:3246(SparseCategoricalCrossentropy)
        1    0.000    0.000    0.000    0.000 {built-in method tensorflow.python._pywrap_tfe.TFE_Py_RegisterFallbackExceptionClass}
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/saved_model/method_name_updater.py:30(MethodNameUpdater)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/keras/src/initializers/random_initializers.py:67(TruncatedNormal)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/multiprocessing/pool.py:80(MaybeEncodingError)
        1    0.000    0.000    0.000    0.000 /home/mgama1/anaconda3/lib/python3.11/site-packages/tensorflow/python/framework/function.py:224(_DefinedFunctionDeleter)
